timestamp,scan_id,num_points,quant_bits,comp_level,raw_size_bytes,compressed_size_bytes,encode_time_s,bits_per_scan,bits_per_second
2025-06-26 19:01:44,3,19800,24,6,237600,122933,0.107312,983464,9834640.0
2025-06-26 19:01:44,3,19800,24,9,237600,122933,0.101107,983464,9834640.0
2025-06-26 19:01:44,4,19800,8,0,237600,8603,0.009698,68824,688240.0
2025-06-26 19:01:44,4,19800,8,3,237600,8603,0.009816,68824,688240.0
2025-06-26 19:01:44,4,19800,8,6,237600,8603,0.009679,68824,688240.0
2025-06-26 19:01:44,4,19800,8,9,237600,8603,0.009735,68824,688240.0
2025-06-26 19:01:44,4,19800,12,0,237600,32410,0.009769,259280,2592800.0
2025-06-26 19:01:44,4,19800,12,3,237600,32410,0.010017,259280,2592800.0
2025-06-26 19:01:44,4,19800,12,6,237600,32050,0.012282,256400,2564000.0
2025-06-26 19:01:44,4,19800,12,9,237600,31906,0.014494,255248,2552480.0
2025-06-26 19:01:44,4,19800,16,0,237600,63615,0.018520,508920,5089200.0
2025-06-26 19:01:44,4,19800,16,3,237600,63615,0.015607,508920,5089200.0
2025-06-26 19:01:44,4,19800,16,6,237600,63615,0.013384,508920,5089200.0
2025-06-26 19:01:44,4,19800,16,9,237600,63615,0.013114,508920,5089200.0
2025-06-26 19:01:44,4,19800,20,0,237600,93238,0.017919,745904,7459040.0
2025-06-26 19:01:44,4,19800,20,3,237600,93238,0.016774,745904,7459040.0
2025-06-26 19:01:44,4,19800,20,6,237600,93238,0.020462,745904,7459040.0
2025-06-26 19:01:44,4,19800,20,9,237600,93238,0.019397,745904,7459040.0
2025-06-26 19:01:44,4,19800,24,0,237600,122888,0.102371,983104,9831040.0
2025-06-26 19:01:44,4,19800,24,3,237600,122888,0.106852,983104,9831040.0
2025-06-26 19:01:44,4,19800,24,6,237600,122888,0.107125,983104,9831040.0
2025-06-26 19:01:44,4,19800,24,9,237600,122888,0.098587,983104,9831040.0
2025-06-26 19:01:44,5,19800,8,0,237600,8546,0.009758,68368,683680.0
2025-06-26 19:01:45,5,19800,8,3,237600,8546,0.009590,68368,683680.0
2025-06-26 19:01:45,5,19800,8,6,237600,8546,0.012495,68368,683680.0
2025-06-26 19:01:45,5,19800,8,9,237600,8546,0.012530,68368,683680.0
2025-06-26 19:01:45,5,19800,12,0,237600,32395,0.013407,259160,2591600.0
2025-06-26 19:01:45,5,19800,12,3,237600,32395,0.011427,259160,2591600.0
2025-06-26 19:01:45,5,19800,12,6,237600,32052,0.011692,256416,2564160.0
2025-06-26 19:01:45,5,19800,12,9,237600,31918,0.009900,255344,2553440.0
2025-06-26 19:01:45,5,19800,16,0,237600,63641,0.017167,509128,5091280.0
2025-06-26 19:01:45,5,19800,16,3,237600,63641,0.012703,509128,5091280.0
2025-06-26 19:01:45,5,19800,16,6,237600,63641,0.016602,509128,5091280.0
2025-06-26 19:01:45,5,19800,16,9,237600,63641,0.013330,509128,5091280.0
2025-06-26 19:01:45,5,19800,20,0,237600,93270,0.023565,746160,7461600.0
2025-06-26 19:01:45,5,19800,20,3,237600,93270,0.022094,746160,7461600.0
2025-06-26 19:01:45,5,19800,20,6,237600,93270,0.018850,746160,7461600.0
2025-06-26 19:01:45,5,19800,20,9,237600,93270,0.018130,746160,7461600.0
2025-06-26 19:01:45,5,19800,24,0,237600,122921,0.100308,983368,9833680.0
2025-06-26 19:01:45,5,19800,24,3,237600,122921,0.095475,983368,9833680.0
2025-06-26 19:01:45,5,19800,24,6,237600,122921,0.098349,983368,9833680.0
2025-06-26 19:01:45,5,19800,24,9,237600,122921,0.096377,983368,9833680.0
2025-06-26 19:01:45,6,19800,8,0,237600,8570,0.010537,68560,685600.0
2025-06-26 19:01:45,6,19800,8,3,237600,8570,0.010082,68560,685600.0
2025-06-26 19:01:45,6,19800,8,6,237600,8570,0.011932,68560,685600.0
2025-06-26 19:01:45,6,19800,8,9,237600,8570,0.010892,68560,685600.0
2025-06-26 19:01:45,6,19800,12,0,237600,32400,0.010526,259200,2592000.0
2025-06-26 19:01:45,6,19800,12,3,237600,32400,0.011395,259200,2592000.0
2025-06-26 19:01:45,6,19800,12,6,237600,32052,0.012345,256416,2564160.0
2025-06-26 19:01:45,6,19800,12,9,237600,31915,0.011854,255320,2553200.0
2025-06-26 19:01:45,6,19800,16,0,237600,63624,0.015237,508992,5089920.0
2025-06-26 19:01:45,6,19800,16,3,237600,63624,0.014851,508992,5089920.0
2025-06-26 19:01:45,6,19800,16,6,237600,63624,0.014577,508992,5089920.0
2025-06-26 19:01:45,6,19800,16,9,237600,63624,0.014760,508992,5089920.0
2025-06-26 19:01:45,6,19800,20,0,237600,93232,0.017646,745856,7458560.0
2025-06-26 19:01:45,6,19800,20,3,237600,93232,0.017828,745856,7458560.0
2025-06-26 19:01:45,6,19800,20,6,237600,93232,0.019854,745856,7458560.0
2025-06-26 19:01:45,6,19800,20,9,237600,93232,0.019485,745856,7458560.0
2025-06-26 19:01:46,6,19800,24,0,237600,122886,0.102260,983088,9830880.0
2025-06-26 19:01:46,6,19800,24,3,237600,122886,0.106981,983088,9830880.0
2025-06-26 19:01:46,6,19800,24,6,237600,122886,0.099585,983088,9830880.0
2025-06-26 19:01:46,6,19800,24,9,237600,122886,0.104158,983088,9830880.0
2025-06-26 19:01:46,7,19800,8,0,237600,8576,0.009541,68608,686080.0
2025-06-26 19:01:46,7,19800,8,3,237600,8576,0.010470,68608,686080.0
2025-06-26 19:01:46,7,19800,8,6,237600,8576,0.009551,68608,686080.0
2025-06-26 19:01:46,7,19800,8,9,237600,8576,0.009504,68608,686080.0
2025-06-26 19:01:46,7,19800,12,0,237600,32485,0.009644,259880,2598800.0
2025-06-26 19:01:46,7,19800,12,3,237600,32485,0.010329,259880,2598800.0
2025-06-26 19:01:46,7,19800,12,6,237600,32128,0.010067,257024,2570240.0
2025-06-26 19:01:46,7,19800,12,9,237600,31981,0.010419,255848,2558480.0
2025-06-26 19:01:46,7,19800,16,0,237600,63693,0.013515,509544,5095440.0
2025-06-26 19:01:46,7,19800,16,3,237600,63693,0.014965,509544,5095440.0
2025-06-26 19:01:46,7,19800,16,6,237600,63693,0.013462,509544,5095440.0
2025-06-26 19:01:46,7,19800,16,9,237600,63693,0.013462,509544,5095440.0
2025-06-26 19:01:46,7,19800,20,0,237600,93320,0.017780,746560,7465600.0
2025-06-26 19:01:46,7,19800,20,3,237600,93320,0.017334,746560,7465600.0
2025-06-26 19:01:46,7,19800,20,6,237600,93320,0.018252,746560,7465600.0
2025-06-26 19:01:46,7,19800,20,9,237600,93320,0.017896,746560,7465600.0
2025-06-26 19:01:46,7,19800,24,0,237600,122974,0.106807,983792,9837920.0
2025-06-26 19:01:46,7,19800,24,3,237600,122974,0.094676,983792,9837920.0
2025-06-26 19:01:47,7,19800,24,6,237600,122974,0.096442,983792,9837920.0
2025-06-26 19:01:47,7,19800,24,9,237600,122974,0.104650,983792,9837920.0
2025-06-26 19:01:47,8,19800,8,0,237600,8512,0.011958,68096,680960.0
2025-06-26 19:01:47,8,19800,8,3,237600,8512,0.010300,68096,680960.0
2025-06-26 19:01:47,8,19800,8,6,237600,8512,0.010296,68096,680960.0
2025-06-26 19:01:47,8,19800,8,9,237600,8512,0.012476,68096,680960.0
2025-06-26 19:01:47,8,19800,12,0,237600,32524,0.009815,260192,2601920.0
2025-06-26 19:01:47,8,19800,12,3,237600,32524,0.010269,260192,2601920.0
2025-06-26 19:01:47,8,19800,12,6,237600,32150,0.012606,257200,2572000.0
2025-06-26 19:01:47,8,19800,12,9,237600,32000,0.013167,256000,2560000.0
2025-06-26 19:01:47,8,19800,16,0,237600,63699,0.017485,509592,5095920.0
2025-06-26 19:01:47,8,19800,16,3,237600,63699,0.014961,509592,5095920.0
2025-06-26 19:01:47,8,19800,16,6,237600,63699,0.016616,509592,5095920.0
2025-06-26 19:01:47,8,19800,16,9,237600,63699,0.015542,509592,5095920.0
2025-06-26 19:01:47,8,19800,20,0,237600,93322,0.020982,746576,7465760.0
2025-06-26 19:01:47,8,19800,20,3,237600,93322,0.019234,746576,7465760.0
2025-06-26 19:01:47,8,19800,20,6,237600,93322,0.018526,746576,7465760.0
2025-06-26 19:01:47,8,19800,20,9,237600,93322,0.020375,746576,7465760.0
2025-06-26 19:01:47,8,19800,24,0,237600,122979,0.106202,983832,9838320.0
2025-06-26 19:01:47,8,19800,24,3,237600,122979,0.112459,983832,9838320.0
2025-06-26 19:01:47,8,19800,24,6,237600,122979,0.115225,983832,9838320.0
2025-06-26 19:01:47,8,19800,24,9,237600,122979,0.098523,983832,9838320.0
2025-06-26 19:01:48,9,19800,8,0,237600,8497,0.011114,67976,679760.0
2025-06-26 19:01:48,9,19800,8,3,237600,8497,0.010585,67976,679760.0
2025-06-26 19:01:48,9,19800,8,6,237600,8497,0.011758,67976,679760.0
2025-06-26 19:01:48,9,19800,8,9,237600,8497,0.014494,67976,679760.0
2025-06-26 19:01:48,9,19800,12,0,237600,32320,0.013290,258560,2585600.0
2025-06-26 19:01:48,9,19800,12,3,237600,32320,0.010168,258560,2585600.0
2025-06-26 19:01:48,9,19800,12,6,237600,31968,0.010166,255744,2557440.0
2025-06-26 19:01:48,9,19800,12,9,237600,31823,0.010021,254584,2545840.0
2025-06-26 19:01:48,9,19800,16,0,237600,63605,0.013546,508840,5088400.0
2025-06-26 19:01:48,9,19800,16,3,237600,63605,0.013208,508840,5088400.0
2025-06-26 19:01:48,9,19800,16,6,237600,63605,0.013407,508840,5088400.0
2025-06-26 19:01:48,9,19800,16,9,237600,63605,0.013369,508840,5088400.0
2025-06-26 19:01:48,9,19800,20,0,237600,93236,0.017700,745888,7458880.0
2025-06-26 19:01:48,9,19800,20,3,237600,93236,0.019875,745888,7458880.0
2025-06-26 19:01:48,9,19800,20,6,237600,93236,0.018003,745888,7458880.0
2025-06-26 19:01:48,9,19800,20,9,237600,93236,0.016805,745888,7458880.0
2025-06-26 19:01:48,9,19800,24,0,237600,122887,0.101046,983096,9830960.0
2025-06-26 19:01:48,9,19800,24,3,237600,122887,0.115603,983096,9830960.0
2025-06-26 19:01:48,9,19800,24,6,237600,122887,0.105235,983096,9830960.0
2025-06-26 19:01:48,9,19800,24,9,237600,122887,0.106699,983096,9830960.0
2025-06-26 19:01:48,10,19680,8,0,236160,8587,0.009797,68696,686960.0
2025-06-26 19:01:48,10,19680,8,3,236160,8587,0.011104,68696,686960.0
2025-06-26 19:01:48,10,19680,8,6,236160,8587,0.011377,68696,686960.0
2025-06-26 19:01:48,10,19680,8,9,236160,8587,0.013233,68696,686960.0
2025-06-26 19:01:48,10,19680,12,0,236160,32022,0.011688,256176,2561760.0
2025-06-26 19:01:48,10,19680,12,3,236160,32022,0.010047,256176,2561760.0
2025-06-26 19:01:48,10,19680,12,6,236160,31652,0.012723,253216,2532160.0
2025-06-26 19:01:48,10,19680,12,9,236160,31497,0.010031,251976,2519760.0
2025-06-26 19:01:48,10,19680,16,0,236160,63143,0.015095,505144,5051440.0
2025-06-26 19:01:48,10,19680,16,3,236160,63143,0.014760,505144,5051440.0
2025-06-26 19:01:48,10,19680,16,6,236160,63143,0.015513,505144,5051440.0
2025-06-26 19:01:48,10,19680,16,9,236160,63143,0.015233,505144,5051440.0
2025-06-26 19:01:48,10,19680,20,0,236160,92595,0.017054,740760,7407600.0
2025-06-26 19:01:48,10,19680,20,3,236160,92595,0.016921,740760,7407600.0
2025-06-26 19:01:48,10,19680,20,6,236160,92595,0.019265,740760,7407600.0
2025-06-26 19:01:49,10,19680,20,9,236160,92595,0.020604,740760,7407600.0
2025-06-26 19:01:49,10,19680,24,0,236160,122074,0.098857,976592,9765920.0
2025-06-26 19:01:49,10,19680,24,3,236160,122074,0.100003,976592,9765920.0
2025-06-26 19:01:49,10,19680,24,6,236160,122074,0.098383,976592,9765920.0
2025-06-26 19:01:49,10,19680,24,9,236160,122074,0.133651,976592,9765920.0
2025-06-26 19:01:49,11,19800,8,0,237600,8213,0.012036,65704,657040.0
2025-06-26 19:01:49,11,19800,8,3,237600,8213,0.009898,65704,657040.0
2025-06-26 19:01:49,11,19800,8,6,237600,8213,0.012836,65704,657040.0
2025-06-26 19:01:49,11,19800,8,9,237600,8213,0.012231,65704,657040.0
2025-06-26 19:01:49,11,19800,12,0,237600,31838,0.013334,254704,2547040.0
2025-06-26 19:01:49,11,19800,12,3,237600,31838,0.013264,254704,2547040.0
2025-06-26 19:01:49,11,19800,12,6,237600,31461,0.014512,251688,2516880.0
2025-06-26 19:01:49,11,19800,12,9,237600,31305,0.011160,250440,2504400.0
2025-06-26 19:01:49,11,19800,16,0,237600,63241,0.015959,505928,5059280.0
2025-06-26 19:01:49,11,19800,16,3,237600,63241,0.015678,505928,5059280.0
2025-06-26 19:01:49,11,19800,16,6,237600,63241,0.016509,505928,5059280.0
2025-06-26 19:01:49,11,19800,16,9,237600,63241,0.017070,505928,5059280.0
2025-06-26 19:01:49,11,19800,20,0,237600,92852,0.024409,742816,7428160.0
2025-06-26 19:01:49,11,19800,20,3,237600,92852,0.022405,742816,7428160.0
2025-06-26 19:01:49,11,19800,20,6,237600,92852,0.022344,742816,7428160.0
2025-06-26 19:01:49,11,19800,20,9,237600,92852,0.019086,742816,7428160.0
2025-06-26 19:01:49,11,19800,24,0,237600,122491,0.109782,979928,9799280.0
2025-06-26 19:01:50,11,19800,24,3,237600,122491,0.108085,979928,9799280.0
2025-06-26 19:01:50,11,19800,24,6,237600,122491,0.101895,979928,9799280.0
2025-06-26 19:01:50,11,19800,24,9,237600,122491,0.103616,979928,9799280.0
2025-06-26 19:01:50,12,19800,8,0,237600,8644,0.009857,69152,691520.0
2025-06-26 19:01:50,12,19800,8,3,237600,8644,0.011403,69152,691520.0
2025-06-26 19:01:50,12,19800,8,6,237600,8644,0.010472,69152,691520.0
2025-06-26 19:01:50,12,19800,8,9,237600,8644,0.014852,69152,691520.0
2025-06-26 19:01:50,12,19800,12,0,237600,31647,0.013696,253176,2531760.0
2025-06-26 19:01:50,12,19800,12,3,237600,31647,0.012560,253176,2531760.0
2025-06-26 19:01:50,12,19800,12,6,237600,31229,0.010769,249832,2498320.0
2025-06-26 19:01:50,12,19800,12,9,237600,31056,0.013360,248448,2484480.0
2025-06-26 19:01:50,12,19800,16,0,237600,63048,0.015780,504384,5043840.0
2025-06-26 19:01:50,12,19800,16,3,237600,63048,0.013110,504384,5043840.0
2025-06-26 19:01:50,12,19800,16,6,237600,63048,0.013126,504384,5043840.0
2025-06-26 19:01:50,12,19800,16,9,237600,63048,0.013086,504384,5043840.0
2025-06-26 19:01:50,12,19800,20,0,237600,92644,0.017321,741152,7411520.0
2025-06-26 19:01:50,12,19800,20,3,237600,92644,0.016992,741152,7411520.0
2025-06-26 19:01:50,12,19800,20,6,237600,92644,0.018452,741152,7411520.0
2025-06-26 19:01:50,12,19800,20,9,237600,92644,0.019686,741152,7411520.0
2025-06-26 19:01:50,12,19800,24,0,237600,122283,0.108496,978264,9782640.0
2025-06-26 19:01:50,12,19800,24,3,237600,122283,0.106061,978264,9782640.0
2025-06-26 19:01:50,12,19800,24,6,237600,122283,0.101818,978264,9782640.0
2025-06-26 19:01:51,12,19800,24,9,237600,122283,0.104572,978264,9782640.0
2025-06-26 19:01:51,13,19800,8,0,237600,8293,0.010532,66344,663440.0
2025-06-26 19:01:51,13,19800,8,3,237600,8293,0.009585,66344,663440.0
2025-06-26 19:01:51,13,19800,8,6,237600,8293,0.010126,66344,663440.0
2025-06-26 19:01:51,13,19800,8,9,237600,8293,0.012347,66344,663440.0
2025-06-26 19:01:51,13,19800,12,0,237600,31721,0.010059,253768,2537680.0
2025-06-26 19:01:51,13,19800,12,3,237600,31721,0.010051,253768,2537680.0
2025-06-26 19:01:51,13,19800,12,6,237600,31278,0.010000,250224,2502240.0
2025-06-26 19:01:51,13,19800,12,9,237600,31091,0.010092,248728,2487280.0
2025-06-26 19:01:51,13,19800,16,0,237600,63100,0.013176,504800,5048000.0
2025-06-26 19:01:51,13,19800,16,3,237600,63100,0.013280,504800,5048000.0
2025-06-26 19:01:51,13,19800,16,6,237600,63100,0.013041,504800,5048000.0
2025-06-26 19:01:51,13,19800,16,9,237600,63100,0.015985,504800,5048000.0
2025-06-26 19:01:51,13,19800,20,0,237600,92684,0.016911,741472,7414720.0
2025-06-26 19:01:51,13,19800,20,3,237600,92684,0.018818,741472,7414720.0
2025-06-26 19:01:51,13,19800,20,6,237600,92684,0.021098,741472,7414720.0
2025-06-26 19:01:51,13,19800,20,9,237600,92684,0.019147,741472,7414720.0
2025-06-26 19:01:51,13,19800,24,0,237600,122319,0.122273,978552,9785520.0
2025-06-26 19:01:51,13,19800,24,3,237600,122319,0.107108,978552,9785520.0
2025-06-26 19:01:51,13,19800,24,6,237600,122319,0.102626,978552,9785520.0
2025-06-26 19:01:51,13,19800,24,9,237600,122319,0.104471,978552,9785520.0
2025-06-26 19:01:51,14,19800,8,0,237600,8288,0.010744,66304,663040.0
2025-06-26 19:01:51,14,19800,8,3,237600,8288,0.010249,66304,663040.0
2025-06-26 19:01:51,14,19800,8,6,237600,8288,0.010056,66304,663040.0
2025-06-26 19:01:51,14,19800,8,9,237600,8288,0.013051,66304,663040.0
2025-06-26 19:01:51,14,19800,12,0,237600,31804,0.010073,254432,2544320.0
2025-06-26 19:01:51,14,19800,12,3,237600,31804,0.010040,254432,2544320.0
2025-06-26 19:01:51,14,19800,12,6,237600,31114,0.013080,248912,2489120.0
2025-06-26 19:01:52,14,19800,12,9,237600,31117,0.010260,248936,2489360.0
2025-06-26 19:01:52,14,19800,16,0,237600,62631,0.016371,501048,5010480.0
2025-06-26 19:01:52,14,19800,16,3,237600,62631,0.016089,501048,5010480.0
2025-06-26 19:01:52,14,19800,16,6,237600,62631,0.015707,501048,5010480.0
2025-06-26 19:01:52,14,19800,16,9,237600,62631,0.014960,501048,5010480.0
2025-06-26 19:01:52,14,19800,20,0,237600,92221,0.019138,737768,7377680.0
2025-06-26 19:01:52,14,19800,20,3,237600,92221,0.024188,737768,7377680.0
2025-06-26 19:01:52,14,19800,20,6,237600,92221,0.020161,737768,7377680.0
2025-06-26 19:01:52,14,19800,20,9,237600,92221,0.019569,737768,7377680.0
2025-06-26 19:01:52,14,19800,24,0,237600,121861,0.106399,974888,9748880.0
2025-06-26 19:01:52,14,19800,24,3,237600,121861,0.100883,974888,9748880.0
2025-06-26 19:01:52,14,19800,24,6,237600,121861,0.114259,974888,9748880.0
2025-06-26 19:01:52,14,19800,24,9,237600,121861,0.104398,974888,9748880.0
2025-06-26 19:01:52,15,19800,8,0,237600,8914,0.010088,71312,713120.0
2025-06-26 19:01:52,15,19800,8,3,237600,8914,0.009739,71312,713120.0
2025-06-26 19:01:52,15,19800,8,6,237600,8914,0.011994,71312,713120.0
2025-06-26 19:01:52,15,19800,8,9,237600,8914,0.011940,71312,713120.0
2025-06-26 19:01:52,15,19800,12,0,237600,31928,0.011359,255424,2554240.0
2025-06-26 19:01:52,15,19800,12,3,237600,31928,0.010323,255424,2554240.0
2025-06-26 19:01:52,15,19800,12,6,237600,31154,0.010378,249232,2492320.0
2025-06-26 19:01:52,15,19800,12,9,237600,31154,0.010963,249232,2492320.0
2025-06-26 19:01:52,15,19800,16,0,237600,62584,0.013487,500672,5006720.0
2025-06-26 19:01:52,15,19800,16,3,237600,62584,0.014330,500672,5006720.0
2025-06-26 19:01:52,15,19800,16,6,237600,62584,0.016888,500672,5006720.0
2025-06-26 19:01:52,15,19800,16,9,237600,62584,0.014277,500672,5006720.0
2025-06-26 19:01:52,15,19800,20,0,237600,92185,0.019631,737480,7374800.0
2025-06-26 19:01:52,15,19800,20,3,237600,92185,0.018461,737480,7374800.0
2025-06-26 19:01:52,15,19800,20,6,237600,92185,0.017759,737480,7374800.0
2025-06-26 19:01:52,15,19800,20,9,237600,92185,0.018882,737480,7374800.0
2025-06-26 19:01:53,15,19800,24,0,237600,121821,0.107458,974568,9745680.0
2025-06-26 19:01:53,15,19800,24,3,237600,121821,0.105130,974568,9745680.0
2025-06-26 19:01:53,15,19800,24,6,237600,121821,0.096467,974568,9745680.0
2025-06-26 19:01:53,15,19800,24,9,237600,121821,0.095112,974568,9745680.0
2025-06-26 19:01:53,16,19800,8,0,237600,9214,0.011821,73712,737120.0
2025-06-26 19:01:53,16,19800,8,3,237600,9214,0.011476,73712,737120.0
2025-06-26 19:01:53,16,19800,8,6,237600,9214,0.009587,73712,737120.0
2025-06-26 19:01:53,16,19800,8,9,237600,9214,0.013377,73712,737120.0
2025-06-26 19:01:53,16,19800,12,0,237600,32466,0.011272,259728,2597280.0
2025-06-26 19:01:53,16,19800,12,3,237600,32466,0.009890,259728,2597280.0
2025-06-26 19:01:53,16,19800,12,6,237600,31680,0.010380,253440,2534400.0
2025-06-26 19:01:53,16,19800,12,9,237600,31684,0.010116,253472,2534720.0
2025-06-26 19:01:53,16,19800,16,0,237600,62942,0.015699,503536,5035360.0
2025-06-26 19:01:53,16,19800,16,3,237600,62942,0.013669,503536,5035360.0
2025-06-26 19:01:53,16,19800,16,6,237600,62942,0.015378,503536,5035360.0
2025-06-26 19:01:53,16,19800,16,9,237600,62942,0.013912,503536,5035360.0
2025-06-26 19:01:53,16,19800,20,0,237600,92557,0.020252,740456,7404560.0
2025-06-26 19:01:53,16,19800,20,3,237600,92557,0.019266,740456,7404560.0
2025-06-26 19:01:53,16,19800,20,6,237600,92557,0.018921,740456,7404560.0
2025-06-26 19:01:53,16,19800,20,9,237600,92557,0.020977,740456,7404560.0
2025-06-26 19:01:53,16,19800,24,0,237600,122208,0.104752,977664,9776640.0
2025-06-26 19:01:53,16,19800,24,3,237600,122208,0.112929,977664,9776640.0
2025-06-26 19:01:53,16,19800,24,6,237600,122208,0.108911,977664,9776640.0
2025-06-26 19:01:54,16,19800,24,9,237600,122208,0.098716,977664,9776640.0
2025-06-26 19:01:54,17,19680,8,0,236160,9473,0.010120,75784,757840.0
2025-06-26 19:01:54,17,19680,8,3,236160,9473,0.009694,75784,757840.0
2025-06-26 19:01:54,17,19680,8,6,236160,9473,0.009779,75784,757840.0
2025-06-26 19:01:54,17,19680,8,9,236160,9473,0.009533,75784,757840.0
2025-06-26 19:01:54,17,19680,12,0,236160,32478,0.010142,259824,2598240.0
2025-06-26 19:01:54,17,19680,12,3,236160,32478,0.009992,259824,2598240.0
2025-06-26 19:01:54,17,19680,12,6,236160,31745,0.011315,253960,2539600.0
2025-06-26 19:01:54,17,19680,12,9,236160,31749,0.010202,253992,2539920.0
2025-06-26 19:01:54,17,19680,16,0,236160,62867,0.013486,502936,5029360.0
2025-06-26 19:01:54,17,19680,16,3,236160,62867,0.013528,502936,5029360.0
2025-06-26 19:01:54,17,19680,16,6,236160,62867,0.012975,502936,5029360.0
