timestamp,scan_id,num_points,quant_bits,comp_level,raw_size_bytes,compressed_size_bytes,encode_time_s,bits_per_scan,bits_per_second
2025-10-10 11:44:08,279,32149,21,2,385788,143835,0.012653,1150680,11506800.0
2025-10-10 11:44:08,279,32149,21,3,385788,143835,0.014222,1150680,11506800.0
2025-10-10 11:44:08,279,32149,21,4,385788,143835,0.015658,1150680,11506800.0
2025-10-10 11:44:08,279,32149,21,5,385788,143835,0.013471,1150680,11506800.0
2025-10-10 11:44:08,279,32149,21,6,385788,143835,0.014962,1150680,11506800.0
2025-10-10 11:44:08,279,32149,21,7,385788,143835,0.013322,1150680,11506800.0
2025-10-10 11:44:08,279,32149,21,8,385788,143835,0.013907,1150680,11506800.0
2025-10-10 11:44:08,279,32149,21,9,385788,143835,0.013149,1150680,11506800.0
2025-10-10 11:44:08,279,32149,22,0,385788,155892,0.012778,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,1,385788,155892,0.015146,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,2,385788,155892,0.012697,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,3,385788,155892,0.014349,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,4,385788,155892,0.013575,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,5,385788,155892,0.014357,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,6,385788,155892,0.013569,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,7,385788,155892,0.012919,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,8,385788,155892,0.014684,1247136,12471360.0
2025-10-10 11:44:08,279,32149,22,9,385788,155892,0.012660,1247136,12471360.0
2025-10-10 11:44:08,279,32149,23,0,385788,167947,0.017853,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,1,385788,167947,0.014569,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,2,385788,167947,0.017350,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,3,385788,167947,0.015525,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,4,385788,167947,0.015007,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,5,385788,167947,0.015072,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,6,385788,167947,0.015979,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,7,385788,167947,0.017801,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,8,385788,167947,0.015372,1343576,13435760.0
2025-10-10 11:44:08,279,32149,23,9,385788,167947,0.017265,1343576,13435760.0
2025-10-10 11:44:08,279,32149,24,0,385788,180004,0.039694,1440032,14400320.0
2025-10-10 11:44:08,279,32149,24,1,385788,180004,0.039465,1440032,14400320.0
2025-10-10 11:44:08,279,32149,24,2,385788,180004,0.041445,1440032,14400320.0
2025-10-10 11:44:09,279,32149,24,3,385788,180004,0.041979,1440032,14400320.0
2025-10-10 11:44:09,279,32149,24,4,385788,180004,0.049824,1440032,14400320.0
2025-10-10 11:44:09,279,32149,24,5,385788,180004,0.040372,1440032,14400320.0
2025-10-10 11:44:09,279,32149,24,6,385788,180004,0.040994,1440032,14400320.0
2025-10-10 11:44:09,279,32149,24,7,385788,180004,0.039352,1440032,14400320.0
2025-10-10 11:44:09,279,32149,24,8,385788,180004,0.043459,1440032,14400320.0
2025-10-10 11:44:09,279,32149,24,9,385788,180004,0.041960,1440032,14400320.0
2025-10-10 11:44:09,280,32263,8,0,387156,6608,0.007250,52864,528640.0
2025-10-10 11:44:09,280,32263,8,1,387156,6608,0.006186,52864,528640.0
2025-10-10 11:44:09,280,32263,8,2,387156,6608,0.008302,52864,528640.0
2025-10-10 11:44:09,280,32263,8,3,387156,6608,0.006028,52864,528640.0
2025-10-10 11:44:09,280,32263,8,4,387156,6608,0.008996,52864,528640.0
2025-10-10 11:44:09,280,32263,8,5,387156,6608,0.006463,52864,528640.0
2025-10-10 11:44:09,280,32263,8,6,387156,6608,0.007790,52864,528640.0
2025-10-10 11:44:09,280,32263,8,7,387156,6608,0.005991,52864,528640.0
2025-10-10 11:44:09,280,32263,8,8,387156,6608,0.007609,52864,528640.0
2025-10-10 11:44:09,280,32263,8,9,387156,6608,0.008182,52864,528640.0
2025-10-10 11:44:09,280,32263,9,0,387156,10156,0.007926,81248,812480.0
2025-10-10 11:44:09,280,32263,9,1,387156,10156,0.005880,81248,812480.0
2025-10-10 11:44:09,280,32263,9,2,387156,10156,0.007945,81248,812480.0
2025-10-10 11:44:09,280,32263,9,3,387156,10156,0.007435,81248,812480.0
2025-10-10 11:44:09,280,32263,9,4,387156,10156,0.005778,81248,812480.0
2025-10-10 11:44:09,280,32263,9,5,387156,10156,0.007571,81248,812480.0
2025-10-10 11:44:09,280,32263,9,6,387156,10156,0.008270,81248,812480.0
2025-10-10 11:44:09,280,32263,9,7,387156,10156,0.008411,81248,812480.0
2025-10-10 11:44:09,280,32263,9,8,387156,10156,0.007089,81248,812480.0
2025-10-10 11:44:09,280,32263,9,9,387156,10156,0.007268,81248,812480.0
2025-10-10 11:44:09,280,32263,10,0,387156,15330,0.008457,122640,1226400.0
2025-10-10 11:44:09,280,32263,10,1,387156,15330,0.008272,122640,1226400.0
2025-10-10 11:44:09,280,32263,10,2,387156,15330,0.006365,122640,1226400.0
2025-10-10 11:44:09,280,32263,10,3,387156,15330,0.006493,122640,1226400.0
2025-10-10 11:44:09,280,32263,10,4,387156,15330,0.008668,122640,1226400.0
2025-10-10 11:44:09,280,32263,10,5,387156,15330,0.008467,122640,1226400.0
2025-10-10 11:44:09,280,32263,10,6,387156,15330,0.006860,122640,1226400.0
2025-10-10 11:44:09,280,32263,10,7,387156,15330,0.006233,122640,1226400.0
2025-10-10 11:44:09,280,32263,10,8,387156,15141,0.008877,121128,1211280.0
2025-10-10 11:44:09,280,32263,10,9,387156,15141,0.008351,121128,1211280.0
2025-10-10 11:44:09,280,32263,11,0,387156,22462,0.007481,179696,1796960.0
2025-10-10 11:44:09,280,32263,11,1,387156,22462,0.006859,179696,1796960.0
2025-10-10 11:44:09,280,32263,11,2,387156,22462,0.007968,179696,1796960.0
2025-10-10 11:44:09,280,32263,11,3,387156,22462,0.009614,179696,1796960.0
2025-10-10 11:44:09,280,32263,11,4,387156,22462,0.007066,179696,1796960.0
2025-10-10 11:44:09,280,32263,11,5,387156,22462,0.007418,179696,1796960.0
2025-10-10 11:44:09,280,32263,11,6,387156,22462,0.008015,179696,1796960.0
2025-10-10 11:44:09,280,32263,11,7,387156,22462,0.008300,179696,1796960.0
2025-10-10 11:44:09,280,32263,11,8,387156,22126,0.008395,177008,1770080.0
2025-10-10 11:44:09,280,32263,11,9,387156,22126,0.009578,177008,1770080.0
2025-10-10 11:44:09,280,32263,12,0,387156,31863,0.009499,254904,2549040.0
2025-10-10 11:44:09,280,32263,12,1,387156,31863,0.007097,254904,2549040.0
2025-10-10 11:44:09,280,32263,12,2,387156,31863,0.006146,254904,2549040.0
2025-10-10 11:44:09,280,32263,12,3,387156,31863,0.008761,254904,2549040.0
2025-10-10 11:44:09,280,32263,12,4,387156,31863,0.008866,254904,2549040.0
2025-10-10 11:44:09,280,32263,12,5,387156,31863,0.006413,254904,2549040.0
2025-10-10 11:44:09,280,32263,12,6,387156,31239,0.006652,249912,2499120.0
2025-10-10 11:44:09,280,32263,12,7,387156,31239,0.010041,249912,2499120.0
2025-10-10 11:44:09,280,32263,12,8,387156,30927,0.009273,247416,2474160.0
2025-10-10 11:44:09,280,32263,12,9,387156,30927,0.007014,247416,2474160.0
2025-10-10 11:44:09,280,32263,13,0,387156,43079,0.008749,344632,3446320.0
2025-10-10 11:44:09,280,32263,13,1,387156,43079,0.007661,344632,3446320.0
2025-10-10 11:44:09,280,32263,13,2,387156,43079,0.008484,344632,3446320.0
2025-10-10 11:44:09,280,32263,13,3,387156,43079,0.006479,344632,3446320.0
2025-10-10 11:44:09,280,32263,13,4,387156,42089,0.009428,336712,3367120.0
2025-10-10 11:44:09,280,32263,13,5,387156,42089,0.007405,336712,3367120.0
2025-10-10 11:44:09,280,32263,13,6,387156,41589,0.008871,332712,3327120.0
2025-10-10 11:44:09,280,32263,13,7,387156,41589,0.006546,332712,3327120.0
2025-10-10 11:44:09,280,32263,13,8,387156,41565,0.009443,332520,3325200.0
2025-10-10 11:44:09,280,32263,13,9,387156,41565,0.008160,332520,3325200.0
2025-10-10 11:44:09,280,32263,14,0,387156,55589,0.007583,444712,4447120.0
2025-10-10 11:44:09,280,32263,14,1,387156,55589,0.007683,444712,4447120.0
2025-10-10 11:44:09,280,32263,14,2,387156,55589,0.008406,444712,4447120.0
2025-10-10 11:44:09,280,32263,14,3,387156,55589,0.006503,444712,4447120.0
2025-10-10 11:44:09,280,32263,14,4,387156,53981,0.006958,431848,4318480.0
2025-10-10 11:44:09,280,32263,14,5,387156,53981,0.008177,431848,4318480.0
2025-10-10 11:44:09,280,32263,14,6,387156,53130,0.009163,425040,4250400.0
2025-10-10 11:44:09,280,32263,14,7,387156,53130,0.007064,425040,4250400.0
2025-10-10 11:44:09,280,32263,14,8,387156,53075,0.006661,424600,4246000.0
2025-10-10 11:44:09,280,32263,14,9,387156,53075,0.008139,424600,4246000.0
2025-10-10 11:44:10,280,32263,15,0,387156,66508,0.009618,532064,5320640.0
2025-10-10 11:44:10,280,32263,15,1,387156,66508,0.009535,532064,5320640.0
2025-10-10 11:44:10,280,32263,15,2,387156,66508,0.009076,532064,5320640.0
2025-10-10 11:44:10,280,32263,15,3,387156,66508,0.009313,532064,5320640.0
2025-10-10 11:44:10,280,32263,15,4,387156,65242,0.006662,521936,5219360.0
2025-10-10 11:44:10,280,32263,15,5,387156,65242,0.007364,521936,5219360.0
2025-10-10 11:44:10,280,32263,15,6,387156,65169,0.009653,521352,5213520.0
